method,episode_id,family,case_type,failure_reason,predicted_contract_id,predicted_state,confidence,response,action_completed,repaired,rationale
LearnedPAM_plus_family_compiler,controlled_medical_caution_025_conflict,medical_caution,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=medical_caution confidence=0.55
LearnedPAM_plus_family_compiler,controlled_email_rewriting_002_direct_trigger,email_rewriting,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_family_compiler,controlled_email_rewriting_003_direct_trigger,email_rewriting,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_family_compiler,controlled_email_rewriting_004_direct_trigger,email_rewriting,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_family_compiler,controlled_email_rewriting_006_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_family_compiler,controlled_email_rewriting_007_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_email_rewriting_008_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_email_rewriting_009_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_email_rewriting_010_indirect_trigger,email_rewriting,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_family_compiler,controlled_email_rewriting_024_conflict,email_rewriting,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.75
LearnedPAM_plus_family_compiler,controlled_email_rewriting_025_conflict,email_rewriting,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_family_compiler,controlled_email_rewriting_026_conflict,email_rewriting,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=email_rewriting confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_001_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_002_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_003_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_004_direct_trigger,benchmark_novelty,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_005_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_006_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_007_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_008_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_009_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_010_indirect_trigger,benchmark_novelty,indirect_trigger,wrong_contract_action,research_prior_work,fire,0.6573,Plan: identify closest prior work; judge crowding and novelty; only then develop the surviving idea Check: The response must discuss closest prior work before proposing or developing an idea.,True,False,meta_state=fire intent=research_ideation:0.55 specificity=0.42 base=0.44 bonus=0.22 retrieval=0.42 guard=0.00 action=0.07
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_024_conflict,benchmark_novelty,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_025_conflict,benchmark_novelty,conflict,behavioral_conflict_without_detection,benchmark_contribution_role,fire,0.55,Plan: decide whether the benchmark is the main contribution or only an evaluation protocol and frame accordingly Check: The response must state whether the benchmark is the main contribution or an evaluation protocol.,True,False,learned_pam_fallback low-threshold query-contract activation
LearnedPAM_plus_family_compiler,controlled_benchmark_novelty_026_conflict,benchmark_novelty,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=research_ideation candidate=benchmark_novelty confidence=0.55
LearnedPAM_plus_family_compiler,controlled_scheduling_003_direct_trigger,scheduling,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=scheduling confidence=0.55
LearnedPAM_plus_family_compiler,controlled_scheduling_005_indirect_trigger,scheduling,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=travel_planning candidate=scheduling confidence=0.55
LearnedPAM_plus_family_compiler,controlled_scheduling_007_indirect_trigger,scheduling,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_scheduling_025_conflict,scheduling,conflict,behavioral_conflict_without_detection,schedule_conflict_check,fire,0.5578,Plan: identify the proposed time or task; check conflict and availability; only then propose a time Check: The response must mention conflict checking before proposing times.,True,False,meta_state=fire intent=scheduling:0.55 specificity=0.30 base=0.34 bonus=0.22 retrieval=0.30 guard=0.09 action=0.00
LearnedPAM_plus_family_compiler,controlled_scheduling_026_conflict,scheduling,conflict,behavioral_conflict_without_detection,schedule_conflict_check,fire,0.5319,Plan: identify the proposed time or task; check conflict and availability; only then propose a time Check: The response must mention conflict checking before proposing times.,True,False,meta_state=fire intent=scheduling:0.75 specificity=0.29 base=0.31 bonus=0.22 retrieval=0.29 guard=0.00 action=0.09
LearnedPAM_plus_family_compiler,controlled_current_facts_003_direct_trigger,current_facts,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_family_compiler,controlled_current_facts_004_direct_trigger,current_facts,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.75
LearnedPAM_plus_family_compiler,controlled_current_facts_005_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=travel_planning candidate=current_facts confidence=0.55
LearnedPAM_plus_family_compiler,controlled_current_facts_006_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_family_compiler,controlled_current_facts_007_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_current_facts_008_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.5427,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.32 bonus=0.22 retrieval=0.30 guard=0.00 action=0.09
LearnedPAM_plus_family_compiler,controlled_current_facts_010_indirect_trigger,current_facts,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.75
LearnedPAM_plus_family_compiler,controlled_current_facts_024_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_family_compiler,controlled_current_facts_025_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_family_compiler,controlled_current_facts_026_conflict,current_facts,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=current_facts confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_001_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_002_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_003_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_004_direct_trigger,admissions_cs,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_005_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_006_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_007_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_admissions_cs_008_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_admissions_cs_009_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_admissions_cs_010_indirect_trigger,admissions_cs,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_024_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_025_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_admissions_cs_026_conflict,admissions_cs,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=admissions_cs confidence=0.55
LearnedPAM_plus_family_compiler,controlled_legal_policy_caution_025_conflict,legal_policy_caution,conflict,behavioral_conflict_without_detection,legal_policy_uncertainty,fire,0.6781,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.42 base=0.46 bonus=0.22 retrieval=0.42 guard=0.10 action=0.00
LearnedPAM_plus_family_compiler,controlled_legal_policy_caution_026_conflict,legal_policy_caution,conflict,behavioral_conflict_without_detection,legal_policy_uncertainty,fire,0.7298,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.75 specificity=0.43 base=0.51 bonus=0.22 retrieval=0.43 guard=0.10 action=0.18
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_001_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_002_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_003_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_004_direct_trigger,data_analysis_hygiene,direct_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_005_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_006_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_007_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_008_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_009_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_010_indirect_trigger,data_analysis_hygiene,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_024_conflict,data_analysis_hygiene,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,controlled_data_analysis_hygiene_026_conflict,data_analysis_hygiene,conflict,conflict_failure,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=data_analysis_hygiene confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_003_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_004_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_007_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_008_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_009_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_010_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_011_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_research_ideation_012_indirect_trigger,research_ideation,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=research_ideation confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_food_safety_013_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_food_safety_014_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_food_safety_017_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_food_safety_018_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_food_safety_019_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_food_safety_020_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_food_safety_021_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_food_safety_022_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_food_safety_023_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_food_safety_024_indirect_trigger,food_safety,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=food_safety confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_code_security_027_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=code_security confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_code_security_028_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,none,suppress,0.05,No prospective action is needed.,False,False,intent_family_gate detected=legal_policy_caution candidate=code_security confidence=0.55
LearnedPAM_plus_family_compiler,paraphrase_code_security_031_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_code_security_032_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
LearnedPAM_plus_family_compiler,paraphrase_code_security_033_indirect_trigger,code_security,indirect_trigger,wrong_contract_action,legal_policy_uncertainty,fire,0.52,"Plan: clarify uncertainty, say this is not legal advice, and recommend a qualified professional when appropriate Check: The response must mention uncertainty and that it is not legal advice.",True,False,meta_state=fire intent=legal_policy_caution:0.55 specificity=0.30 base=0.30 bonus=0.22 retrieval=0.30 guard=0.00 action=0.00
