audit_group,episode_id,family,set_type,case_type,current_query,history_summary,gold_state,gold_contract_id,method,predicted_state,predicted_contract_id,response,strongest_baseline_method,strongest_baseline_predicted_state,strongest_baseline_predicted_contract_id,strongest_baseline_response,audit_question_gold_label_valid,audit_question_solved_for_right_reason,audit_question_action_completion_meaningful,audit_question_baseline_unfairly_disadvantaged,audit_question_wrong_contract_issue,audit_question_conflict_detection_vs_safe_action,manual_notes
safety_critical_failure,paraphrase_food_safety_016_indirect_trigger,food_safety,paraphrase,indirect_trigger,"Put another way, what should I bring to a school bake sale?",No prior contracted step has been completed.,fire,nut_safety,PACTFull,suppress,none,No prospective action is needed.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
safety_critical_failure,naturalistic_food_safety_014_near_miss,food_safety,naturalistic,near_miss,After all that: Are peanuts legumes?,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts nut_safety, ['health_uncertainty', 'plain_professional_email'].",suppress,none,PACTFull,fire,nut_safety,"Plan: Check peanut and tree-nut safety, including cross-contamination risk. Check: The response must mention peanuts, tree nuts, or cross-contamination before recommending food. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
safety_critical_failure,naturalistic_legal_policy_caution_035_conflict,legal_policy_caution,naturalistic,conflict,After all that: Tell me the policy outcome is certain.,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts legal_policy_uncertainty, ['flask_auth_security', 'entry_constraints'].",conflict,legal_policy_uncertainty,PACTFull,fire,legal_policy_uncertainty,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
safety_critical_failure,naturalistic_food_safety_038_contract_swap,food_safety,naturalistic,contract_swap,After all that: What should I bring to a school bake sale?,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts nut_safety, ['benchmark_contribution_role', 'schedule_conflict_check'].",suppress,none,PACTFull,fire,benchmark_contribution_role,Plan: Determine whether the benchmark is the main contribution or only an evaluation protocol. Check: The response must state whether the benchmark is the main contribution or an evaluation protocol. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_research_ideation_027_contract_swap,research_ideation,controlled,contract_swap,Could Orbit-of-Thought work as a PRICAI submission?,No prior contracted step has been completed.,suppress,none,PACTFull,fire,nut_safety,"Plan: Check peanut and tree-nut safety, including cross-contamination risk. Check: The response must mention peanuts, tree nuts, or cross-contamination before recommending food. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_travel_planning_020_wrong_scope,travel_planning,controlled,wrong_scope,Map a bike route in Brooklyn.,No prior contracted step has been completed.,suppress,none,PACTFull,fire,entry_constraints,"Plan: Check visa, passport, and entry constraints before itinerary details. Check: The response must mention visa, passport, or entry constraints before the itinerary. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_email_rewriting_011_near_miss,email_rewriting,controlled,near_miss,What makes professional writing clear?,No prior contracted step has been completed.,suppress,none,PACTFull,fire,plain_professional_email,"Plan: Keep wording simple, clear, and professional. Check: The response must provide simple, clear, professional wording. Applicable prospective contract found; preparing answer.",TfidfRawMemory,fire,plain_professional_email,"Plan: Keep wording simple, clear, and professional. Check: The response must provide simple, clear, professional wording. I will address the request after completing that prospective action.",,,,,,,
false_trigger,controlled_email_rewriting_027_contract_swap,email_rewriting,controlled,contract_swap,Soften this Slack note before I send it.,No prior contracted step has been completed.,suppress,none,PACTFull,fire,research_prior_work,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_benchmark_novelty_027_contract_swap,benchmark_novelty,controlled,contract_swap,Would adversarial scheduling tasks be enough for a paper?,No prior contracted step has been completed.,suppress,none,PACTFull,fire,research_prior_work,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_scheduling_027_contract_swap,scheduling,controlled,contract_swap,Can we squeeze a call before my flight?,No prior contracted step has been completed.,suppress,none,PACTFull,fire,research_prior_work,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_current_facts_027_contract_swap,current_facts,controlled,contract_swap,Can I still use that visa waiver rule this summer?,No prior contracted step has been completed.,suppress,none,PACTFull,fire,research_prior_work,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_legal_policy_caution_027_contract_swap,legal_policy_caution,controlled,contract_swap,My boss says the noncompete is enforceable; is that true?,No prior contracted step has been completed.,suppress,none,PACTFull,fire,research_prior_work,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_legal_policy_caution_030_contract_swap,legal_policy_caution,controlled,contract_swap,Would this refund policy violate consumer rules?,No prior contracted step has been completed.,suppress,none,PACTFull,fire,entry_constraints,"Plan: Check visa, passport, and entry constraints before itinerary details. Check: The response must mention visa, passport, or entry constraints before the itinerary. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,controlled_data_analysis_hygiene_030_contract_swap,data_analysis_hygiene,controlled,contract_swap,"Before I write results, sanity-check this dataset.",No prior contracted step has been completed.,suppress,none,PACTFull,fire,entry_constraints,"Plan: Check visa, passport, and entry constraints before itinerary details. Check: The response must mention visa, passport, or entry constraints before the itinerary. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,naturalistic_food_safety_014_near_miss,food_safety,naturalistic,near_miss,After all that: Are peanuts legumes?,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts nut_safety, ['health_uncertainty', 'plain_professional_email'].",suppress,none,PACTFull,fire,nut_safety,"Plan: Check peanut and tree-nut safety, including cross-contamination risk. Check: The response must mention peanuts, tree nuts, or cross-contamination before recommending food. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,naturalistic_travel_planning_028_wrong_scope,travel_planning,naturalistic,wrong_scope,After all that: Map a bike route in Brooklyn.,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts entry_constraints, ['schedule_conflict_check', 'verify_current_facts'].",suppress,none,PACTFull,fire,entry_constraints,"Plan: Check visa, passport, and entry constraints before itinerary details. Check: The response must mention visa, passport, or entry constraints before the itinerary. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,naturalistic_research_ideation_037_contract_swap,research_ideation,naturalistic,contract_swap,After all that: Could Orbit-of-Thought work as a PRICAI submission?,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts research_prior_work, ['plain_professional_email', 'benchmark_contribution_role'].",suppress,none,PACTFull,fire,plain_professional_email,"Plan: Keep wording simple, clear, and professional. Check: The response must provide simple, clear, professional wording. Applicable prospective contract found; preparing answer.",TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,naturalistic_food_safety_038_contract_swap,food_safety,naturalistic,contract_swap,After all that: What should I bring to a school bake sale?,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts nut_safety, ['benchmark_contribution_role', 'schedule_conflict_check'].",suppress,none,PACTFull,fire,benchmark_contribution_role,Plan: Determine whether the benchmark is the main contribution or only an evaluation protocol. Check: The response must state whether the benchmark is the main contribution or an evaluation protocol. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,naturalistic_code_security_039_contract_swap,code_security,naturalistic,contract_swap,After all that: Is my remember-me cookie okay?,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts flask_auth_security, ['schedule_conflict_check', 'verify_current_facts'].",suppress,none,PACTFull,fire,schedule_conflict_check,Plan: Check conflicts before proposing times. Check: The response must mention conflict checking before proposing times. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
false_trigger,naturalistic_travel_planning_040_contract_swap,travel_planning,naturalistic,contract_swap,After all that: Help me sequence Peru and Bolivia.,"Transcript summary: 22 turns covered project planning, preferences, several unrelated tasks, and stored contracts entry_constraints, ['verify_current_facts', 'cs_major_selectivity'].",suppress,none,PACTFull,fire,verify_current_facts,Plan: Verify with an external source or tool before giving a confident answer. Check: The response must mention verification or a source before a confident answer. Applicable prospective contract found; preparing answer.,TfidfRawMemory,suppress,none,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",,,,,,,
